ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val
"6",,,,,,,,,,,,,,,,"52443","443","0","0","0","32","0x0002","0","1","0","0","0","0","0","64800","0xfb7f","0","1440"
"6",,,,,,,,,,,,,,,,"52444","443","0","0","0","32","0x0002","0","1","0","0","0","0","0","64800","0xf1d1","0","1440"
"6",,,,,,,,,,,,,,,,"443","52444","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x4413","0","1340"
"6",,,,,,,,,,,,,,,,"443","52443","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x561f","0","1340"
"4","20",,"0x20df","0x40","0","1","0","0","128","6","0xbe83","10.0.0.4","13.226.3.124","52","0x00","52445","443","0","0","0","32","0x0002","0","1","0","0","0","0","0","64240","0x8072","0","1460"
"6",,,,,,,,,,,,,,,,"52447","443","0","0","0","32","0x0002","0","1","0","0","0","0","0","64800","0x33d8","0","1440"
"4","20",,"0x5d2d","0x00","0","0","0","0","245","6","0x4d35","13.226.3.124","10.0.0.4","52","0x00","443","52445","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0xed13","0","1440"
"6",,,,,,,,,,,,,,,,"443","52447","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x234f","0","1340"
"6",,,,,,,,,,,,,,,,"52448","443","0","0","0","32","0x0002","0","1","0","0","0","0","0","64800","0x8d0b","0","1440"
"6",,,,,,,,,,,,,,,,"52450","443","0","0","0","32","0x0002","0","1","0","0","0","0","0","64800","0xb534","0","1440"
"6",,,,,,,,,,,,,,,,"52451","443","0","0","0","32","0x0002","0","1","0","0","0","0","0","64800","0xcf11","0","1440"
"6",,,,,,,,,,,,,,,,"52452","443","0","0","0","32","0x0002","0","1","0","0","0","0","0","64800","0x023b","0","1440"
"6",,,,,,,,,,,,,,,,"443","52448","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x2ca1","0","1340"
"6",,,,,,,,,,,,,,,,"443","52451","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x4bff","0","1340"
"6",,,,,,,,,,,,,,,,"443","52450","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0xeba8","0","1340"
"6",,,,,,,,,,,,,,,,"443","52452","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x0530","0","1340"
