ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val
"4","20",,"0x0000","0x40","0","1","0","0","60","6","0x4f2f","95.100.206.72","192.168.1.56","60","0x00","443","57726","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0xddb9","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","50","6","0x14c9","141.226.228.48","192.168.1.56","52","0x08","443","57725","0","1","0","32","0x0012","0","1","0","0","1","0","0","29200","0x49f2","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x863f","192.168.1.56","147.75.95.77","64","0x00","57727","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xe689","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x863f","192.168.1.56","147.75.95.77","64","0x00","57728","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x2130","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","48","6","0x9623","147.75.95.77","192.168.1.56","60","0x20","443","57727","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x6e0a","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","48","6","0x9623","147.75.95.77","192.168.1.56","60","0x20","443","57728","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x8ee1","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x67bf","192.168.1.56","34.238.238.42","64","0x00","57729","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x5b57","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xa739","192.168.1.56","15.197.193.217","64","0x00","57730","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xe15c","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x0afb","192.168.1.56","185.94.180.126","64","0x00","57731","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xd4d1","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x7601","192.168.1.56","18.197.240.17","64","0x00","57732","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xbc85","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xd236","192.168.1.56","91.228.74.189","64","0x00","57733","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x5c89","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","240","6","0xf73c","15.197.193.217","192.168.1.56","60","0x00","443","57730","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x05d1","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","55","6","0xa749","185.106.33.48","192.168.1.56","52","0x00","443","57717","0","1","0","32","0x0012","0","1","0","0","1","0","0","29200","0xe1a4","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","241","6","0xc504","18.197.240.17","192.168.1.56","60","0x00","443","57732","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x3c93","0","1360"
"4","20",,"0x9bd2","0x40","0","1","0","0","246","6","0xb92b","185.94.180.126","192.168.1.56","60","0x00","443","57731","0","1","0","40","0x0012","0","1","0","0","1","0","0","13600","0x5b00","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","50","6","0xe03a","91.228.74.189","192.168.1.56","60","0x00","443","57733","0","1","0","40","0x0012","0","1","0","0","1","0","0","8192","0x9c7c","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","234","6","0xbdc2","34.238.238.42","192.168.1.56","60","0x00","443","57729","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xdbe3","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x7601","192.168.1.56","18.197.240.17","64","0x00","57738","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xa1c7","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x0afb","192.168.1.56","185.94.180.126","64","0x00","57739","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xd0f5","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x6684","192.168.1.56","13.226.4.114","64","0x00","57740","80","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xf50d","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xc94d","192.168.1.56","65.9.110.129","64","0x00","57741","80","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xd2e2","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x85f1","192.168.1.56","35.205.207.25","64","0x00","57742","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x2ff7","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x5fc3","192.168.1.56","199.232.81.44","64","0x00","57743","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xed16","0","1460"
"4","20",,"0xbbe0","0x00","0","0","0","0","238","6","0x3ca7","13.226.4.114","192.168.1.56","60","0x00","80","57740","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xb493","0","1360"
"4","20",,"0xa72d","0x00","0","0","0","0","238","6","0xb423","65.9.110.129","192.168.1.56","60","0x00","80","57741","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xf722","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","241","6","0xc504","18.197.240.17","192.168.1.56","60","0x00","443","57738","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xe709","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","56","6","0x67c7","199.232.81.44","192.168.1.56","60","0x00","443","57743","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x8981","0","1360"
"4","20",,"0x6090","0x40","0","1","0","0","246","6","0xf46d","185.94.180.126","192.168.1.56","60","0x00","443","57739","0","1","0","40","0x0012","0","1","0","0","1","0","0","13600","0xa40d","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0x91f5","35.205.207.25","192.168.1.56","60","0x00","443","57742","0","1","0","40","0x0012","0","1","0","0","1","0","0","43648","0xdbb0","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xa1b8","192.168.1.56","23.50.191.237","64","0x00","57744","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x49f0","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x9054","192.168.1.56","64.233.167.154","64","0x00","57745","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x9259","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","56","6","0xa9bc","23.50.191.237","192.168.1.56","60","0x00","443","57744","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x80fd","0","1360"
"4","20",,"0x91de","0x00","0","0","0","0","117","6","0x097a","64.233.167.154","192.168.1.56","60","0x00","443","57745","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x652b","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x37f0","192.168.1.56","104.79.216.152","64","0x00","57746","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x276e","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","59","6","0x3cf4","104.79.216.152","192.168.1.56","60","0x00","443","57746","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x9df4","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xa29f","192.168.1.56","69.173.144.139","64","0x00","57747","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xfd88","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","117","6","0x6da3","69.173.144.139","192.168.1.56","60","0x00","443","57747","0","1","0","40","0x0012","0","1","0","0","1","0","0","14600","0x03f2","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xa29f","192.168.1.56","69.173.144.139","64","0x00","57748","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x7fc9","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xb6c5","192.168.1.56","185.184.8.90","64","0x00","57749","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x0e99","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x3cd1","192.168.1.56","3.126.56.137","64","0x00","57750","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x656b","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xa29f","192.168.1.56","69.173.144.139","64","0x00","57751","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xe75b","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","115","6","0x6fa3","69.173.144.139","192.168.1.56","60","0x00","443","57748","0","1","0","40","0x0012","0","1","0","0","1","0","0","14600","0x2dfb","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","54","6","0xc0c9","185.184.8.90","192.168.1.56","60","0x00","443","57749","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x90aa","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","44","6","0x50d5","3.126.56.137","192.168.1.56","60","0x00","443","57750","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xf06f","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","115","6","0x6fa3","69.173.144.139","192.168.1.56","60","0x00","443","57751","0","1","0","40","0x0012","0","1","0","0","1","0","0","14600","0x792b","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xb22c","192.168.1.56","3.233.194.194","64","0x00","57756","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x71b0","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x3ac9","192.168.1.56","185.29.132.241","64","0x00","57757","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x91e2","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xe25d","192.168.1.56","185.33.221.88","64","0x00","57758","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xa6b0","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xa2a0","192.168.1.56","69.173.144.138","64","0x00","57759","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x014f","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x96b8","192.168.1.56","198.148.27.139","64","0x00","57760","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x87fa","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x2465","192.168.1.56","104.79.236.35","64","0x00","57761","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x7973","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xf86a","192.168.1.56","104.22.24.87","64","0x00","57762","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x0793","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x62f9","192.168.1.56","18.181.3.42","64","0x00","57763","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x588b","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x57f9","192.168.1.56","64.19.224.203","64","0x00","57764","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x078b","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x8a68","192.168.1.56","34.200.203.167","64","0x00","57765","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x31b8","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x9eba","192.168.1.56","67.199.150.86","64","0x00","57766","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x9ed9","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x6b7c","192.168.1.56","34.111.234.236","64","0x00","57767","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x875c","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x9e85","192.168.1.56","216.52.2.30","64","0x00","57768","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xaa5d","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x42c6","192.168.1.56","47.241.6.33","64","0x00","57769","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xbc76","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xfa2a","192.168.1.56","52.87.74.86","64","0x00","57770","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xdfd5","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xc53a","192.168.1.56","178.250.0.163","64","0x00","57771","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x0dad","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x1339","192.168.1.56","34.98.67.61","64","0x00","57772","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x29b0","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","57","6","0xfeee","104.22.24.87","192.168.1.56","52","0x88","443","57762","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x25bb","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x3075","192.168.1.56","51.89.21.10","64","0x00","57773","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x7b50","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","59","6","0x2969","104.79.236.35","192.168.1.56","60","0x00","443","57761","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x2fab","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xd5d1","192.168.1.56","139.162.23.100","64","0x00","57774","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x22f1","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x0259","192.168.1.56","52.59.66.68","64","0x00","57775","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x6fbd","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x40cc","192.168.1.56","18.139.37.129","64","0x00","57776","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xacdb","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xbce6","192.168.1.56","76.223.111.18","64","0x00","57777","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xcd79","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x9725","192.168.1.56","192.132.33.46","64","0x00","57778","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x8fda","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xb22c","192.168.1.56","3.233.194.194","64","0x00","57779","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x47f2","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x3ac9","192.168.1.56","185.29.132.241","64","0x00","57780","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xb06e","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xe25d","192.168.1.56","185.33.221.88","64","0x00","57781","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xba5d","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xa2a0","192.168.1.56","69.173.144.138","64","0x00","57782","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xafe4","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","49","6","0x49cd","185.29.132.241","192.168.1.56","60","0x00","443","57757","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x6931","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","116","6","0x6ea4","69.173.144.138","192.168.1.56","60","0x00","443","57759","0","1","0","40","0x0012","0","1","0","0","1","0","0","14600","0xdab4","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x96b8","192.168.1.56","198.148.27.139","64","0x00","57783","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x619d","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x1339","192.168.1.56","34.98.67.61","64","0x00","57784","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xc24b","0","1460"
"4","20",,"0xad4d","0x00","0","0","0","0","116","6","0xca32","34.111.234.236","192.168.1.56","60","0x00","443","57767","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x5b88","0","1360"
"4","20",,"0x2582","0x00","0","0","0","0","118","6","0xf7ba","34.98.67.61","192.168.1.56","60","0x00","443","57772","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xedfe","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","49","6","0xf159","185.33.221.88","192.168.1.56","60","0x08","443","57758","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x03ca","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x62f9","192.168.1.56","18.181.3.42","64","0x00","57785","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x60fa","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x57f9","192.168.1.56","64.19.224.203","64","0x00","57786","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x34ad","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x8a68","192.168.1.56","34.200.203.167","64","0x00","57787","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xe1b2","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x9eba","192.168.1.56","67.199.150.86","64","0x00","57788","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xcbe1","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x9e85","192.168.1.56","216.52.2.30","64","0x00","57789","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xda3a","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x42c6","192.168.1.56","47.241.6.33","64","0x00","57790","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x7218","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xfa2a","192.168.1.56","52.87.74.86","64","0x00","57791","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x7906","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xc53a","192.168.1.56","178.250.0.163","64","0x00","57792","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x03f7","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x3075","192.168.1.56","51.89.21.10","64","0x00","57793","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xa3bc","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xd5d1","192.168.1.56","139.162.23.100","64","0x00","57794","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xe366","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x0259","192.168.1.56","52.59.66.68","64","0x00","57795","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x5ef4","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x40cc","192.168.1.56","18.139.37.129","64","0x00","57796","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x876e","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xbce6","192.168.1.56","76.223.111.18","64","0x00","57797","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xab03","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","47","6","0xd63e","178.250.0.163","192.168.1.56","60","0x00","443","57771","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x8de3","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","242","6","0x0aea","76.223.111.18","192.168.1.56","60","0x00","443","57777","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xfc1c","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0xaa89","216.52.2.30","192.168.1.56","60","0x00","443","57768","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x1ad1","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","239","6","0x535c","52.59.66.68","192.168.1.56","60","0x00","443","57775","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x1667","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","49","6","0x3f79","51.89.21.10","192.168.1.56","60","0x00","443","57773","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x3d6a","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x0ad5","192.168.1.56","141.226.224.32","64","0x00","57798","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xde52","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","51","6","0x47cd","185.29.132.241","192.168.1.56","60","0x00","443","57780","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x96bf","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x96b8","192.168.1.56","198.148.27.139","64","0x00","57799","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x64a6","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","117","6","0x6da4","69.173.144.138","192.168.1.56","60","0x00","443","57782","0","1","0","40","0x0012","0","1","0","0","1","0","0","14600","0xca57","0","1360"
"4","20",,"0x59c1","0x00","0","0","0","0","116","6","0xc57b","34.98.67.61","192.168.1.56","60","0x00","443","57784","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xbbd1","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","49","6","0xf159","185.33.221.88","192.168.1.56","60","0x08","443","57781","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0xa5fa","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","238","6","0x0430","3.233.194.194","192.168.1.56","60","0x00","443","57756","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x4bf9","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","241","6","0x0bea","76.223.111.18","192.168.1.56","60","0x00","443","57797","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xc56a","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","50","6","0xa4bc","198.148.27.139","192.168.1.56","60","0x00","443","57760","0","1","0","40","0x0012","0","1","0","0","1","0","0","28960","0xe2b7","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","49","6","0xd43e","178.250.0.163","192.168.1.56","60","0x00","443","57792","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x9156","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","238","6","0xdc6b","34.200.203.167","192.168.1.56","60","0x00","443","57765","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xa4d4","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","238","6","0x545c","52.59.66.68","192.168.1.56","60","0x00","443","57795","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xbfa4","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","238","6","0x4c2e","52.87.74.86","192.168.1.56","60","0x00","443","57770","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x6e5b","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","49","6","0x3f79","51.89.21.10","192.168.1.56","60","0x00","443","57793","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0xa0a9","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0xaa89","216.52.2.30","192.168.1.56","60","0x00","443","57789","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x446a","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","112","6","0x6729","192.132.33.46","192.168.1.56","60","0x00","443","57778","0","1","0","40","0x0012","0","1","0","0","1","0","0","14600","0x9483","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","239","6","0x0330","3.233.194.194","192.168.1.56","60","0x00","443","57779","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x7530","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","48","6","0x67f5","64.19.224.203","192.168.1.56","60","0x08","443","57764","0","1","0","40","0x0012","0","1","0","0","1","0","0","28960","0x33b9","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","236","6","0x94cf","18.139.37.129","192.168.1.56","60","0x00","443","57776","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x6888","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","49","6","0xa5bc","198.148.27.139","192.168.1.56","60","0x00","443","57783","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0xd3d4","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x3f02","192.168.1.56","93.184.220.29","64","0x00","57800","80","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x1e32","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x3f02","192.168.1.56","93.184.220.29","64","0x00","57801","80","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x3562","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","232","6","0xe26b","34.200.203.167","192.168.1.56","60","0x00","443","57787","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xb833","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","238","6","0x4c2e","52.87.74.86","192.168.1.56","60","0x00","443","57791","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xbc72","0","1360"
"4","20",,"0x9dbb","0x40","0","1","0","0","243","6","0x4de2","67.199.150.86","192.168.1.56","60","0x20","443","57766","0","1","0","40","0x0012","0","1","0","0","1","0","0","13600","0x4bca","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","50","6","0xe3d5","139.162.23.100","192.168.1.56","60","0x00","443","57774","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x0e58","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","49","6","0x19d9","141.226.224.32","192.168.1.56","60","0x00","443","57798","0","1","0","40","0x0012","0","1","0","0","1","0","0","28960","0x034b","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","50","6","0xa4bc","198.148.27.139","192.168.1.56","60","0x00","443","57799","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0xf316","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","235","6","0x95cf","18.139.37.129","192.168.1.56","60","0x00","443","57796","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xe261","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x0ee4","192.168.1.56","107.178.254.65","64","0x00","57802","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x6931","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","50","6","0x65f5","64.19.224.203","192.168.1.56","60","0x08","443","57786","0","1","0","40","0x0012","0","1","0","0","1","0","0","28960","0x9ef4","0","1360"
"4","20",,"0x02fc","0x00","0","0","0","0","52","6","0x880a","93.184.220.29","192.168.1.56","60","0x00","80","57800","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x6812","0","1360"
"4","20",,"0x02fd","0x00","0","0","0","0","52","6","0x8809","93.184.220.29","192.168.1.56","60","0x00","80","57801","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xafbe","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","231","6","0xbbfc","18.181.3.42","192.168.1.56","60","0x00","443","57763","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x93bb","0","1360"
