ip.version,ip.hdr_len,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.time_delta,tcp.stream,frame.time_relative,frame.len,stream_key,average_time_delta,std_time_delta,average_ttl,std_ttl,average_len,std_len,os
4,20,0x11fc,64,0,1,0,0,64,6,0xb834,10.0.0.7,157.240.195.56,1432,0,33822,443,1,1,1380,32,16,0,0,0,0,1,0,0,3378,0x4c69,0,0.0,1,0.562124,1446,1,8.03e-05,0.00020981264128847065,64.0,0.0,1254.6,396.54961858511473,Linux
4,20,0x11fd,64,0,1,0,0,64,6,0xbd19,10.0.0.7,157.240.195.56,178,0,33822,443,1381,1,126,32,24,0,0,0,1,1,0,0,3378,0xb936,0,1.2e-05,1,0.562136,192,1,8.03e-05,0.00020981264128847065,64.0,0.0,1254.6,396.54961858511473,Linux
4,20,0x11fe,64,0,1,0,0,64,6,0xb832,10.0.0.7,157.240.195.56,1432,0,33822,443,1507,1,1380,32,16,0,0,0,0,1,0,0,3378,0xef3d,0,0.000675,1,0.562811,1446,1,8.03e-05,0.00020981264128847065,64.0,0.0,1254.6,396.54961858511473,Linux
4,20,0x11ff,64,0,1,0,0,64,6,0xb831,10.0.0.7,157.240.195.56,1432,0,33822,443,2887,1,1380,32,24,0,0,0,1,1,0,0,3378,0xaa9c,0,4e-06,1,0.562815,1446,1,8.03e-05,0.00020981264128847065,64.0,0.0,1254.6,396.54961858511473,Linux
4,20,0x1200,64,0,1,0,0,64,6,0xb830,10.0.0.7,157.240.195.56,1432,0,33822,443,4267,1,1380,32,16,0,0,0,0,1,0,0,3378,0x57e9,0,6e-06,1,0.562821,1446,1,8.03e-05,0.00020981264128847065,64.0,0.0,1254.6,396.54961858511473,Linux
4,20,0x1201,64,0,1,0,0,64,6,0xb82f,10.0.0.7,157.240.195.56,1432,0,33822,443,5647,1,1380,32,24,0,0,0,1,1,0,0,3378,0x107b,0,1e-05,1,0.562831,1446,1,8.03e-05,0.00020981264128847065,64.0,0.0,1254.6,396.54961858511473,Linux
4,20,0x1202,64,0,1,0,0,64,6,0xb82e,10.0.0.7,157.240.195.56,1432,0,33822,443,7027,1,1380,32,16,0,0,0,0,1,0,0,3378,0xaa86,0,6.2e-05,1,0.610805,1446,1,8.03e-05,0.00020981264128847065,64.0,0.0,1254.6,396.54961858511473,Linux
4,20,0x1203,64,0,1,0,0,64,6,0xb82d,10.0.0.7,157.240.195.56,1432,0,33822,443,8407,1,1380,32,24,0,0,0,1,1,0,0,3378,0xbc8e,0,2e-06,1,0.610807,1446,1,8.03e-05,0.00020981264128847065,64.0,0.0,1254.6,396.54961858511473,Linux
4,20,0x1204,64,0,1,0,0,64,6,0xb82c,10.0.0.7,157.240.195.56,1432,0,33822,443,9787,1,1380,32,16,0,0,0,0,1,0,0,3378,0xb075,0,3e-05,1,0.612769,1446,1,8.03e-05,0.00020981264128847065,64.0,0.0,1254.6,396.54961858511473,Linux
4,20,0x1205,64,0,1,0,0,64,6,0xb82b,10.0.0.7,157.240.195.56,1432,0,33822,443,11167,1,1380,32,24,0,0,0,1,1,0,0,3378,0x34d8,0,2e-06,1,0.612771,1446,1,8.03e-05,0.00020981264128847065,64.0,0.0,1254.6,396.54961858511473,Linux
4,20,0x1206,64,0,1,0,0,64,6,0xb82a,10.0.0.7,157.240.195.56,1432,0,33822,443,12547,1,1380,32,16,0,0,0,0,1,0,0,3378,0xbcda,0,2.3e-05,1,0.613762,1446,2,3.21e-05,1.543768837042069e-05,64.0,0.0,992.1,628.6048838499428,Linux
4,20,0x1207,64,0,1,0,0,64,6,0xb829,10.0.0.7,157.240.195.56,1432,0,33822,443,13927,1,1380,32,16,0,0,0,0,1,0,0,3378,0x132b,0,1.8e-05,1,0.614997,1446,2,3.21e-05,1.543768837042069e-05,64.0,0.0,992.1,628.6048838499428,Linux
4,20,0x1208,64,0,1,0,0,64,6,0xb828,10.0.0.7,157.240.195.56,1432,0,33822,443,15307,1,1380,32,16,0,0,0,0,1,0,0,3378,0xf020,0,5.7e-05,1,0.659051,1446,2,3.21e-05,1.543768837042069e-05,64.0,0.0,992.1,628.6048838499428,Linux
4,20,0x1209,64,0,1,0,0,64,6,0xb827,10.0.0.7,157.240.195.56,1432,0,33822,443,16687,1,1380,32,16,0,0,0,0,1,0,0,3378,0xbcf8,0,2.9e-05,1,0.661017,1446,2,3.21e-05,1.543768837042069e-05,64.0,0.0,992.1,628.6048838499428,Linux
4,20,0x120a,64,0,1,0,0,64,6,0xb826,10.0.0.7,157.240.195.56,1432,0,33822,443,18067,1,1380,32,24,0,0,0,1,1,0,0,3378,0x66ca,0,3e-06,1,0.66102,1446,2,3.21e-05,1.543768837042069e-05,64.0,0.0,992.1,628.6048838499428,Linux
4,20,0x120b,64,0,1,0,0,64,6,0xb825,10.0.0.7,157.240.195.56,1432,0,33822,443,19447,1,1380,32,16,0,0,0,0,1,0,0,3378,0xfeac,0,3.6e-05,1,0.662276,1446,2,3.21e-05,1.543768837042069e-05,64.0,0.0,992.1,628.6048838499428,Linux
4,20,0x120c,64,0,1,0,0,64,6,0xb824,10.0.0.7,157.240.195.56,1432,0,33822,443,20827,1,1380,32,16,0,0,0,0,1,0,0,3378,0xc9e5,0,4.3e-05,1,0.663298,1446,2,3.21e-05,1.543768837042069e-05,64.0,0.0,992.1,628.6048838499428,Linux
4,20,0x120d,64,0,1,0,0,64,6,0xbc82,10.0.0.7,157.240.195.56,313,0,33822,443,22207,1,261,32,24,0,0,0,1,1,0,0,3378,0x7473,0,3.2e-05,1,0.664222,327,2,3.21e-05,1.543768837042069e-05,64.0,0.0,992.1,628.6048838499428,Linux
4,20,0x120e,64,0,1,0,0,64,6,0xbd86,10.0.0.7,157.240.195.56,52,0,33822,443,22468,73,0,32,16,0,0,0,0,1,0,0,3378,0x090c,0,3.2e-05,1,0.735536,66,2,3.21e-05,1.543768837042069e-05,64.0,0.0,992.1,628.6048838499428,Linux
4,20,0x120f,64,0,1,0,0,64,6,0xbd85,10.0.0.7,157.240.195.56,52,0,33822,443,22468,145,0,32,16,0,0,0,0,1,0,0,3378,0x07de,0,4.8e-05,1,0.85056,66,2,3.21e-05,1.543768837042069e-05,64.0,0.0,992.1,628.6048838499428,Linux
4,20,0x1210,64,0,1,0,0,64,6,0xbd84,10.0.0.7,157.240.195.56,52,0,33822,443,22468,394,0,32,16,0,0,0,0,1,0,0,3377,0x06de,0,3.4e-05,1,0.854286,66,3,0.49823150000000005,1.2713585031128667,64.0,0.0,48.4,70.68270258305382,Linux
4,20,0x1211,64,0,1,0,0,64,6,0xbd83,10.0.0.7,157.240.195.56,52,0,33822,443,22468,483,0,32,16,0,0,0,0,1,0,0,3377,0x7634,0,4.2e-05,1,19.326554,66,3,0.49823150000000005,1.2713585031128667,64.0,0.0,48.4,70.68270258305382,Linux
4,20,0x1212,64,0,1,0,0,64,6,0xbd2f,10.0.0.7,157.240.195.56,135,0,33822,443,22468,483,83,32,24,0,0,0,1,1,0,0,3377,0xe4ae,0,0.911502,1,20.238056,149,3,0.49823150000000005,1.2713585031128667,64.0,0.0,48.4,70.68270258305382,Linux
4,20,0x1213,64,0,1,0,0,64,6,0xbd81,10.0.0.7,157.240.195.56,52,0,33822,443,22551,563,0,32,16,0,0,0,0,1,0,0,3377,0x6d16,0,3e-05,1,20.411796,66,3,0.49823150000000005,1.2713585031128667,64.0,0.0,48.4,70.68270258305382,Linux
4,20,0x1214,64,0,1,0,0,64,6,0xbcb4,10.0.0.7,157.240.195.56,256,0,33822,443,22551,563,204,32,24,0,0,0,1,1,0,0,3377,0xcc0b,0,4.024561,1,24.436357,270,3,0.49823150000000005,1.2713585031128667,64.0,0.0,48.4,70.68270258305382,Linux
4,20,0x1215,64,0,1,0,0,64,6,0xbd7f,10.0.0.7,157.240.195.56,52,0,33822,443,22755,598,0,32,16,0,0,0,0,1,0,0,3377,0x4c55,0,7.2e-05,1,24.484878,66,3,0.49823150000000005,1.2713585031128667,64.0,0.0,48.4,70.68270258305382,Linux
4,20,0x1216,64,0,1,0,0,64,6,0xbd7e,10.0.0.7,157.240.195.56,52,0,33822,443,22755,2270,0,32,16,0,0,0,0,1,0,0,3364,0x45d8,0,3.7e-05,1,24.485898,66,3,0.49823150000000005,1.2713585031128667,64.0,0.0,48.4,70.68270258305382,Linux
4,20,0x1217,64,0,1,0,0,64,6,0xbd0b,10.0.0.7,157.240.195.56,166,0,33822,443,22755,2270,114,32,24,0,0,0,1,1,0,0,3364,0x3356,0,0.039326,1,24.525224,180,3,0.49823150000000005,1.2713585031128667,64.0,0.0,48.4,70.68270258305382,Linux
4,20,0x1218,64,0,1,0,0,64,6,0xbd29,10.0.0.7,157.240.195.56,135,0,33822,443,22869,2270,83,32,24,0,0,0,1,1,0,0,3364,0x0dda,0,0.006677,1,24.531901,149,3,0.49823150000000005,1.2713585031128667,64.0,0.0,48.4,70.68270258305382,Linux
4,20,0x1219,64,0,1,0,0,64,6,0xbd7b,10.0.0.7,157.240.195.56,52,0,33822,443,22952,2371,0,32,16,0,0,0,0,1,0,0,3364,0x4302,0,3.4e-05,1,24.699601,66,3,0.49823150000000005,1.2713585031128667,64.0,0.0,48.4,70.68270258305382,Linux
4,20,0x121a,64,0,1,0,0,64,6,0xbd7a,10.0.0.7,157.240.195.56,52,0,33822,443,22952,2886,0,32,16,0,0,0,0,1,0,0,3360,0x40f7,0,3e-05,1,24.705863,66,4,0.5882152,1.8124888846089084,64.0,0.0,35.7,50.376471580380546,Linux
4,20,0x121b,64,0,1,0,0,64,6,0xbd79,10.0.0.7,157.240.195.56,52,0,33822,443,22952,3176,0,32,16,0,0,0,0,1,0,0,3358,0x37cf,0,4.3e-05,1,25.733882,66,4,0.5882152,1.8124888846089084,64.0,0.0,35.7,50.376471580380546,Linux
4,20,0x121c,64,0,1,0,0,64,6,0xbd78,10.0.0.7,157.240.195.56,52,0,33822,443,22952,3265,0,32,16,0,0,0,0,1,0,0,3358,0x3772,0,3.3e-05,1,25.736121,66,4,0.5882152,1.8124888846089084,64.0,0.0,35.7,50.376471580380546,Linux
4,20,0x121d,64,0,1,0,0,64,6,0xbd11,10.0.0.7,157.240.195.56,154,0,33822,443,22952,3265,102,32,24,0,0,0,1,1,0,0,3358,0x9dcc,0,0.109643,1,25.845764,168,4,0.5882152,1.8124888846089084,64.0,0.0,35.7,50.376471580380546,Linux
4,20,0x121e,64,0,1,0,0,64,6,0xbd04,10.0.0.7,157.240.195.56,166,0,33822,443,23054,3265,114,32,24,0,0,0,1,1,0,0,3358,0x7100,0,0.023102,1,25.915687,180,4,0.5882152,1.8124888846089084,64.0,0.0,35.7,50.376471580380546,Linux
4,20,0x121f,64,0,1,0,0,64,6,0xbd75,10.0.0.7,157.240.195.56,52,0,33822,443,23168,3366,0,32,16,0,0,0,0,1,0,0,3358,0x3373,0,3.6e-05,1,26.089376,66,4,0.5882152,1.8124888846089084,64.0,0.0,35.7,50.376471580380546,Linux
4,20,0x1220,64,0,1,0,0,64,6,0xbd74,10.0.0.7,157.240.195.56,52,0,33822,443,23168,3492,0,32,16,0,0,0,0,1,0,0,3358,0x3163,0,5.2e-05,1,26.289648,66,4,0.5882152,1.8124888846089084,64.0,0.0,35.7,50.376471580380546,Linux
4,20,0x1221,64,0,1,0,0,64,6,0xbd0b,10.0.0.7,157.240.195.56,156,0,33822,443,23168,3492,104,32,24,0,0,0,1,1,0,0,3358,0xd8e3,0,0.003438,1,26.293086,170,4,0.5882152,1.8124888846089084,64.0,0.0,35.7,50.376471580380546,Linux
4,20,0x1222,64,0,1,0,0,64,6,0xbd4d,10.0.0.7,157.240.195.56,89,0,33822,443,23272,3492,37,32,24,0,0,0,1,1,0,0,3358,0x26a4,0,5.745733,1,32.08732,103,4,0.5882152,1.8124888846089084,64.0,0.0,35.7,50.376471580380546,Linux
4,20,0x1223,64,0,1,0,0,64,6,0xbd71,10.0.0.7,157.240.195.56,52,0,33822,443,23309,3535,0,32,16,0,0,0,0,1,0,0,3358,0x010f,0,4.2e-05,1,32.384207,66,4,0.5882152,1.8124888846089084,64.0,0.0,35.7,50.376471580380546,Linux
4,20,0x1224,64,0,1,0,0,64,6,0xbd70,10.0.0.7,157.240.195.56,52,0,33822,443,23309,3566,0,32,16,0,0,0,0,1,0,0,3358,0x00f0,0,9e-06,1,32.384216,66,5,16.3962456,26.566994663705767,64.0,0.0,14.1,18.71095935541521,Linux
4,20,0x1225,64,0,1,0,0,64,6,0xbd48,10.0.0.7,157.240.195.56,91,0,33822,443,23309,3566,39,32,24,0,0,0,1,1,0,0,3358,0xf63c,0,58.29914,1,90.683356,105,5,16.3962456,26.566994663705767,64.0,0.0,14.1,18.71095935541521,Linux
4,20,0x1226,64,0,1,0,0,64,6,0xbd6e,10.0.0.7,157.240.195.56,52,0,33822,443,23348,3605,0,32,16,0,0,0,0,1,0,0,3358,0x38cb,0,4.8e-05,1,90.73051,66,5,16.3962456,26.566994663705767,64.0,0.0,14.1,18.71095935541521,Linux
4,20,0x1227,64,0,1,0,0,64,6,0xbd6d,10.0.0.7,157.240.195.56,52,0,33822,443,23348,3640,0,32,16,0,0,0,0,1,0,0,3358,0x048d,0,4.6e-05,1,97.399851,66,5,16.3962456,26.566994663705767,64.0,0.0,14.1,18.71095935541521,Linux
4,20,0x1228,64,0,1,0,0,64,6,0xbd45,10.0.0.7,157.240.195.56,91,0,33822,443,23348,3640,39,32,24,0,0,0,1,1,0,0,3358,0xae2d,0,58.28548,1,155.685331,105,5,16.3962456,26.566994663705767,64.0,0.0,14.1,18.71095935541521,Linux
4,20,0x1229,64,0,1,0,0,64,6,0xbd6b,10.0.0.7,157.240.195.56,52,0,33822,443,23387,3679,0,32,16,0,0,0,0,1,0,0,3358,0x3c83,0,2.3e-05,1,155.732842,66,5,16.3962456,26.566994663705767,64.0,0.0,14.1,18.71095935541521,Linux
4,20,0x122a,64,0,1,0,0,64,6,0xbd43,10.0.0.7,157.240.195.56,91,0,33822,443,23387,3679,39,32,24,0,0,0,1,1,0,0,3358,0xafc4,0,47.377512,1,203.110354,105,5,16.3962456,26.566994663705767,64.0,0.0,14.1,18.71095935541521,Linux
4,20,0x122b,64,0,1,0,0,64,6,0xbd51,10.0.0.7,157.240.195.56,76,0,33822,443,23426,3679,24,32,24,0,0,0,1,1,0,0,3358,0x6d30,0,0.000144,1,203.110498,90,5,16.3962456,26.566994663705767,64.0,0.0,14.1,18.71095935541521,Linux
4,20,0x122c,64,0,1,0,0,64,6,0xbd68,10.0.0.7,157.240.195.56,52,0,33822,443,23450,3679,0,32,17,1,0,0,0,1,0,0,3358,0x8331,0,1.8e-05,1,203.110516,66,5,16.3962456,26.566994663705767,64.0,0.0,14.1,18.71095935541521,Linux
4,20,0x0000,64,0,1,0,0,64,6,0xcfa0,10.0.0.7,157.240.195.56,40,0,33822,443,23426,0,0,20,4,0,0,1,0,0,0,0,0,0x383d,0,3.6e-05,1,203.157255,60,5,16.3962456,26.566994663705767,64.0,0.0,14.1,18.71095935541521,Linux
4,20,0xa6e9,64,0,1,0,0,64,6,0x6056,10.0.0.7,162.159.134.234,40,0,33438,443,1,87,0,20,16,0,0,0,0,1,0,0,9615,0xa241,0,2.7e-05,2,0.935777,60,7,3.29e-05,7.0624201077093805e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6ea,64,0,1,0,0,64,6,0x6055,10.0.0.7,162.159.134.234,40,0,33438,443,1,325,0,20,16,0,0,0,0,1,0,0,9615,0xa153,0,2.4e-05,2,1.398281,60,7,3.29e-05,7.0624201077093805e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6eb,64,0,1,0,0,64,6,0x6054,10.0.0.7,162.159.134.234,40,0,33438,443,1,957,0,20,16,0,0,0,0,1,0,0,9615,0x9edb,0,3.6e-05,2,1.404832,60,7,3.29e-05,7.0624201077093805e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6ec,64,0,1,0,0,64,6,0x6053,10.0.0.7,162.159.134.234,40,0,33438,443,1,1171,0,20,16,0,0,0,0,1,0,0,9615,0x9e05,0,2.5e-05,2,2.035803,60,7,3.29e-05,7.0624201077093805e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6ed,64,0,1,0,0,64,6,0x6052,10.0.0.7,162.159.134.234,40,0,33438,443,1,1444,0,20,16,0,0,0,0,1,0,0,9615,0x9cf4,0,4.2e-05,2,2.073335,60,7,3.29e-05,7.0624201077093805e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6ee,64,0,1,0,0,64,6,0x6051,10.0.0.7,162.159.134.234,40,0,33438,443,1,1715,0,20,16,0,0,0,0,1,0,0,9615,0x9be5,0,3.4e-05,2,2.310799,60,7,3.29e-05,7.0624201077093805e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6ef,64,0,1,0,0,64,6,0x6050,10.0.0.7,162.159.134.234,40,0,33438,443,1,1969,0,20,16,0,0,0,0,1,0,0,9615,0x9ae7,0,3.1e-05,2,2.324059,60,7,3.29e-05,7.0624201077093805e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6f0,64,0,1,0,0,64,6,0x604f,10.0.0.7,162.159.134.234,40,0,33438,443,1,2286,0,20,16,0,0,0,0,1,0,0,9615,0x99aa,0,3.3e-05,2,2.667309,60,7,3.29e-05,7.0624201077093805e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6f1,64,0,1,0,0,64,6,0x604e,10.0.0.7,162.159.134.234,40,0,33438,443,1,2767,0,20,16,0,0,0,0,1,0,0,9615,0x97c9,0,3.1e-05,2,3.351076,60,7,3.29e-05,7.0624201077093805e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6f2,64,0,1,0,0,64,6,0x604d,10.0.0.7,162.159.134.234,40,0,33438,443,1,3018,0,20,16,0,0,0,0,1,0,0,9615,0x96ce,0,4.6e-05,2,3.656088,60,7,3.29e-05,7.0624201077093805e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6f3,64,0,1,0,0,64,6,0x604c,10.0.0.7,162.159.134.234,40,0,33438,443,1,3098,0,20,16,0,0,0,0,1,0,0,9615,0x967e,0,3.7e-05,2,3.663837,60,8,3.47e-05,7.543208866258445e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6f4,64,0,1,0,0,64,6,0x604b,10.0.0.7,162.159.134.234,40,0,33438,443,1,3148,0,20,16,0,0,0,0,1,0,0,9617,0x964a,0,2.9e-05,2,3.79255,60,8,3.47e-05,7.543208866258445e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6f5,64,0,1,0,0,64,6,0x604a,10.0.0.7,162.159.134.234,40,0,33438,443,1,3197,0,20,16,0,0,0,0,1,0,0,9617,0x9619,0,4.6e-05,2,3.938587,60,8,3.47e-05,7.543208866258445e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6f6,64,0,1,0,0,64,6,0x6049,10.0.0.7,162.159.134.234,40,0,33438,443,1,3242,0,20,16,0,0,0,0,1,0,0,9617,0x95ec,0,3.9e-05,2,4.309596,60,8,3.47e-05,7.543208866258445e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6f7,64,0,1,0,0,64,6,0x6048,10.0.0.7,162.159.134.234,40,0,33438,443,1,3693,0,20,16,0,0,0,0,1,0,0,9615,0x942b,0,2.7e-05,2,4.353331,60,8,3.47e-05,7.543208866258445e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6f8,64,0,1,0,0,64,6,0x6047,10.0.0.7,162.159.134.234,40,0,33438,443,1,3776,0,20,16,0,0,0,0,1,0,0,9615,0x93d8,0,4.5e-05,2,4.408845,60,8,3.47e-05,7.543208866258445e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6f9,64,0,1,0,0,64,6,0x6046,10.0.0.7,162.159.134.234,40,0,33438,443,1,4023,0,20,16,0,0,0,0,1,0,0,9615,0x92e1,0,2.8e-05,2,4.595318,60,8,3.47e-05,7.543208866258445e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6fa,64,0,1,0,0,64,6,0x6045,10.0.0.7,162.159.134.234,40,0,33438,443,1,4156,0,20,16,0,0,0,0,1,0,0,9615,0x925c,0,2.4e-05,2,4.634569,60,8,3.47e-05,7.543208866258445e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6fb,64,0,1,0,0,64,6,0x6044,10.0.0.7,162.159.134.234,40,0,33438,443,1,4350,0,20,16,0,0,0,0,1,0,0,9615,0x919a,0,3.6e-05,2,4.641825,60,8,3.47e-05,7.543208866258445e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6fc,64,0,1,0,0,64,6,0x6043,10.0.0.7,162.159.134.234,40,0,33438,443,1,5041,0,20,16,0,0,0,0,1,0,0,9615,0x8ee7,0,3.6e-05,2,4.677853,60,8,3.47e-05,7.543208866258445e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa6fd,64,0,1,0,0,64,6,0x6042,10.0.0.7,162.159.134.234,40,0,33438,443,1,5674,0,20,16,0,0,0,0,1,0,0,9615,0x8c6e,0,4.4e-05,2,5.279866,60,9,3.64e-05,1.4338758663147936e-05,64.0,0.0,0.0,0.0,Linux
4,20,0xa6fe,64,0,1,0,0,64,6,0x6041,10.0.0.7,162.159.134.234,40,0,33438,443,1,5951,0,20,16,0,0,0,0,1,0,0,9615,0x8b59,0,6.8e-05,2,5.36164,60,9,3.64e-05,1.4338758663147936e-05,64.0,0.0,0.0,0.0,Linux
4,20,0xa6ff,64,0,1,0,0,64,6,0x6040,10.0.0.7,162.159.134.234,40,0,33438,443,1,6184,0,20,16,0,0,0,0,1,0,0,9615,0x8a70,0,2.7e-05,2,5.860596,60,9,3.64e-05,1.4338758663147936e-05,64.0,0.0,0.0,0.0,Linux
4,20,0xa700,64,0,1,0,0,64,6,0x603f,10.0.0.7,162.159.134.234,40,0,33438,443,1,6441,0,20,16,0,0,0,0,1,0,0,9615,0x896f,0,2.1e-05,2,6.203344,60,9,3.64e-05,1.4338758663147936e-05,64.0,0.0,0.0,0.0,Linux
4,20,0xa701,64,0,1,0,0,64,6,0x603e,10.0.0.7,162.159.134.234,40,0,33438,443,1,6864,0,20,16,0,0,0,0,1,0,0,9615,0x87c8,0,3.2e-05,2,6.359611,60,9,3.64e-05,1.4338758663147936e-05,64.0,0.0,0.0,0.0,Linux
4,20,0xa702,64,0,1,0,0,64,6,0x603d,10.0.0.7,162.159.134.234,40,0,33438,443,1,6947,0,20,16,0,0,0,0,1,0,0,9615,0x8775,0,4.2e-05,2,6.423624,60,9,3.64e-05,1.4338758663147936e-05,64.0,0.0,0.0,0.0,Linux
4,20,0xa703,64,0,1,0,0,64,6,0x603c,10.0.0.7,162.159.134.234,40,0,33438,443,1,7094,0,20,16,0,0,0,0,1,0,0,9615,0x86e2,0,3.8e-05,2,6.459377,60,9,3.64e-05,1.4338758663147936e-05,64.0,0.0,0.0,0.0,Linux
4,20,0xa704,64,0,1,0,0,64,6,0x603b,10.0.0.7,162.159.134.234,40,0,33438,443,1,7294,0,20,16,0,0,0,0,1,0,0,9615,0x861a,0,2.9e-05,2,6.66411,60,9,3.64e-05,1.4338758663147936e-05,64.0,0.0,0.0,0.0,Linux
4,20,0xa705,64,0,1,0,0,64,6,0x603a,10.0.0.7,162.159.134.234,40,0,33438,443,1,7838,0,20,16,0,0,0,0,1,0,0,9615,0x83fa,0,1.9e-05,2,6.745588,60,9,3.64e-05,1.4338758663147936e-05,64.0,0.0,0.0,0.0,Linux
4,20,0xa706,64,0,1,0,0,64,6,0x6039,10.0.0.7,162.159.134.234,40,0,33438,443,1,8135,0,20,16,0,0,0,0,1,0,0,9615,0x82d1,0,4.4e-05,2,6.974369,60,9,3.64e-05,1.4338758663147936e-05,64.0,0.0,0.0,0.0,Linux
4,20,0xa707,64,0,1,0,0,64,6,0x6038,10.0.0.7,162.159.134.234,40,0,33438,443,1,8222,0,20,16,0,0,0,0,1,0,0,9615,0x827a,0,3.9e-05,2,6.988123,60,10,3.5300000000000004e-05,5.578729445153459e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa708,64,0,1,0,0,64,6,0x6037,10.0.0.7,162.159.134.234,40,0,33438,443,1,8410,0,20,16,0,0,0,0,1,0,0,9615,0x81be,0,2.5e-05,2,8.03113,60,10,3.5300000000000004e-05,5.578729445153459e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa709,64,0,1,0,0,64,6,0x6036,10.0.0.7,162.159.134.234,40,0,33438,443,1,8690,0,20,16,0,0,0,0,1,0,0,9615,0x80a6,0,4.3e-05,2,8.158152,60,10,3.5300000000000004e-05,5.578729445153459e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa70a,64,0,1,0,0,64,6,0x6035,10.0.0.7,162.159.134.234,40,0,33438,443,1,8887,0,20,16,0,0,0,0,1,0,0,9615,0x7fe1,0,3.6e-05,2,8.341391,60,10,3.5300000000000004e-05,5.578729445153459e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa70b,64,0,1,0,0,64,6,0x6034,10.0.0.7,162.159.134.234,40,0,33438,443,1,9098,0,20,16,0,0,0,0,1,0,0,9615,0x7f0e,0,3.8e-05,2,8.702397,60,10,3.5300000000000004e-05,5.578729445153459e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa70c,64,0,1,0,0,64,6,0x6033,10.0.0.7,162.159.134.234,40,0,33438,443,1,9277,0,20,16,0,0,0,0,1,0,0,9615,0x7e5b,0,3e-05,2,8.878886,60,10,3.5300000000000004e-05,5.578729445153459e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa70d,64,0,1,0,0,64,6,0x6032,10.0.0.7,162.159.134.234,40,0,33438,443,1,9451,0,20,16,0,0,0,0,1,0,0,9615,0x7dad,0,3.7e-05,2,8.926152,60,10,3.5300000000000004e-05,5.578729445153459e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa70e,64,0,1,0,0,64,6,0x6031,10.0.0.7,162.159.134.234,40,0,33438,443,1,9677,0,20,16,0,0,0,0,1,0,0,9615,0x7ccb,0,3e-05,2,9.041141,60,10,3.5300000000000004e-05,5.578729445153459e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa70f,64,0,1,0,0,64,6,0x6030,10.0.0.7,162.159.134.234,40,0,33438,443,1,9843,0,20,16,0,0,0,0,1,0,0,9615,0x7c25,0,4.1e-05,2,9.054893,60,10,3.5300000000000004e-05,5.578729445153459e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa710,64,0,1,0,0,64,6,0x602f,10.0.0.7,162.159.134.234,40,0,33438,443,1,9895,0,20,16,0,0,0,0,1,0,0,9617,0x7bef,0,3.4e-05,2,9.223885,60,10,3.5300000000000004e-05,5.578729445153459e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa711,64,0,1,0,0,64,6,0x602e,10.0.0.7,162.159.134.234,40,0,33438,443,1,10387,0,20,16,0,0,0,0,1,0,0,9615,0x7a05,0,3.2e-05,2,9.287153,60,11,3.5499999999999996e-05,9.143911149563468e-06,64.0,0.0,0.0,0.0,Linux
4,20,0xa712,64,0,1,0,0,64,6,0x602d,10.0.0.7,162.159.134.234,40,0,33438,443,1,10450,0,20,16,0,0,0,0,1,0,0,9617,0x79c4,0,3.9e-05,2,9.289401,60,11,3.5499999999999996e-05,9.143911149563468e-06,64.0,0.0,0.0,0.0,Linux
