ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val,tcp.time_delta
"4","20",,"0x408f","0x40","0","1","0","0","64","6","0x7ca7","10.100.102.8","13.225.255.56","60","0x00","34434","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x7db4","0","1460","0.000000000"
"4","20",,"0x6d81","0x00","0","0","0","0","244","6","0xdbb4","13.225.255.56","10.100.102.8","60","0x00","443","34434","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x06a9","0","1440","0.006503000"
"4","20",,"0x0039","0x40","0","1","0","0","64","6","0x0cbb","10.100.102.8","172.217.16.131","60","0x00","56346","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x2df7","0","1460","0.000000000"
"4","20",,"0xac05","0x40","0","1","0","0","64","6","0x60ee","10.100.102.8","172.217.16.131","60","0x00","56348","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x2df7","0","1460","0.000000000"
"4","20",,"0x0b36","0x00","0","0","0","0","118","6","0x0bbe","172.217.16.131","10.100.102.8","60","0x00","443","56348","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x0688","0","1430","0.066843000"
"4","20",,"0x111d","0x00","0","0","0","0","118","6","0x05d7","172.217.16.131","10.100.102.8","60","0x00","443","56346","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xedcf","0","1430","0.069847000"
"4","20",,"0x2db1","0x40","0","1","0","0","64","6","0x9c6b","10.100.102.8","95.101.160.206","60","0x00","58840","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x70ce","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","58","6","0xd01c","95.101.160.206","10.100.102.8","60","0x00","443","58840","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x039b","0","1460","0.007203000"
"4","20",,"0x8807","0x40","0","1","0","0","64","6","0xadd1","10.100.102.8","104.244.43.131","60","0x00","48288","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x0512","0","1460","0.000000000"
"4","20",,"0x2ccf","0x40","0","1","0","0","64","6","0x090a","10.100.102.8","104.244.43.131","60","0x00","48290","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x0512","0","1460","0.000000000"
